from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait
1992897300,1134131915,96,98,40.204,71.214
1982644886,1134131915,29,59,36.559,51.169
1982920252,1134131915,112,132,49.402,71.351
1982921383,1134131915,65,66,29.061,58.219
1982900437,1134131915,68,75,20.747,52.23
1982920252,1134672314,62,183,1.202,6.344
1982751863,1144241985,61,66,44.03,50.872
1982829297,1144556242,28,82,9.549,38.751
1992255764,1144776501,40,269,0.0,0.0
1982661617,1164590386,466,824,15.235,34.454
1982642716,1164590386,267,599,1.616,10.061
1982900437,1164590386,319,332,1.699,6.003
1992803498,1164590386,53,62,1.097,2.448
1992797658,1164590386,263,430,24.456,46.678
1992750442,1164590386,389,409,4.44,18.926
1982642716,1164595070,266,1208,0.013,0.237
1982826004,1164965778,69,189,0.0,0.0
1992897318,1174859516,391,399,0.0,0.0
1982661617,1174932925,66,84,10.357,24.76
1982660437,1174932925,65,81,45.383,75.839
1992708911,1184052235,44,54,42.556,60.429
1982660437,1184611501,55,80,42.975,56.438
1992092605,1184796161,89,601,0.0,0.0
1992797658,1194758979,153,280,41.707,60.215
1992960298,1194758979,199,210,47.033,74.3
1982661617,1194758979,274,462,29.996,48.482
1982642716,1194758979,64,79,38.43,55.721
1982900437,1194758979,477,506,2.036,15.463
1982703328,1194862573,56,71,34.549,69.19
1982673935,1194920967,165,224,0.0,0.0
1992750442,1194944660,82,88,38.023,67.684
1982642716,1194944660,60,79,38.367,46.634
1982661617,1194944660,64,69,42.449,59.889
1992797658,1205832797,105,156,46.929,63.617
1982661617,1205832797,155,229,33.306,56.018
1982900437,1205832797,114,124,16.379,47.527
1982829297,1205852589,48,132,7.917,31.349
1982829297,1205886264,317,1015,11.333,25.758
1982874582,1205886264,343,670,25.713,44.33
1982993572,1205886264,142,294,1.697,13.433
1982656609,1205886264,573,915,34.659,49.146
1992950166,1215008032,107,164,19.726,56.178
1992840813,1215008032,30,57,26.018,53.27
1992149819,1215008032,226,373,0.971,10.247
1992770929,1215178512,65,86,19.547,26.124
1982836672,1215178512,100,105,48.362,38.668
1982672507,1215901640,350,502,12.122,41.075
1982703328,1215932413,53,72,38.944,57.568
1982751772,1215932413,150,173,19.896,56.14
1982683520,1215932413,68,69,0.0,0.0
1982657276,1215932413,165,232,13.823,41.288
1982639191,1215932413,241,302,35.54,62.372
1982644886,1215932413,33,51,26.627,35.891
1982930301,1215932413,66,69,26.275,54.473
1982903753,1215932413,344,349,10.696,37.768
1982973830,1215932413,177,179,0.0,0.0
1982999694,1215932413,55,64,41.5,44.498
1992070452,1215932413,49,50,29.82,50.788
1992064935,1215932413,124,133,49.316,65.437
1982799946,1215932413,159,160,0.0,0.0
1982774592,1215932413,114,120,0.0,0.0
1992703698,1215932413,95,104,39.942,61.569
1992705081,1215932413,78,80,0.0,0.0
1992985949,1215932413,95,120,35.7,60.049
1992941264,1215932413,293,314,0.0,0.0
1982077459,1215932413,307,317,0.0,0.0
1982606943,1215932413,52,59,10.322,30.474
1992875892,1215932413,82,92,47.652,72.117
1992840813,1215932413,79,91,21.78,51.725
1992805220,1215932413,76,99,43.263,61.201
1992790091,1215937982,95,120,9.742,12.301
1982621603,1225073166,39,59,30.085,34.165
1982660437,1225081805,116,147,16.116,40.569
1982920252,1225081805,53,60,34.683,56.537
1992884563,1225081805,89,90,0.0,0.0
1992758981,1225081805,87,97,5.701,29.697
1982914156,1225135551,88,89,0.0,0.0
1982826004,1235186800,69,145,8.248,33.388
1982764924,1235186800,72,84,42.274,69.341
1992045249,1235186800,124,149,25.168,44.352
1992150940,1235186800,147,263,22.357,45.511
1982672507,1235186800,196,295,33.932,58.196
1982661617,1235186800,99,120,47.292,54.172
1982660437,1235186800,144,189,39.788,69.772
1992708911,1235186800,103,184,40.402,59.007
1992805220,1235186800,76,104,47.26,57.966
1992792576,1235186800,95,145,11.938,43.063
1982834750,1245212380,46,151,0.0,0.0
1982656609,1245275254,37,60,32.283,39.681
1982930301,1245393057,62,69,36.42,54.055
1982943528,1245393057,40,54,44.611,45.275
1982920252,1245393057,162,253,26.696,55.688
1992149819,1245393057,115,145,48.021,53.984
1992064935,1245393057,192,228,36.833,58.386
1982724076,1245393057,48,87,32.391,55.312
1982661617,1245393057,73,90,49.178,65.544
1992985949,1245393057,137,269,27.647,51.401
1992956114,1245393057,30,53,37.849,49.047
1992950166,1245393057,209,256,38.434,61.817
1992805220,1245393057,110,173,38.751,47.187
1992840813,1245393057,57,75,43.893,65.86
1992792576,1245393057,56,78,36.0,57.649
1992790091,1245393057,136,229,31.755,47.262
1992770929,1245393057,148,223,38.991,51.547
1992758981,1245393057,62,69,32.942,49.791
1992744676,1245393057,74,111,45.153,45.32
1982656609,1245786482,91,133,16.15,35.646
1982778825,1255513388,158,240,0.0,0.0
1992897318,1255548426,389,397,0.0,0.0
1992961841,1265445506,65,100,22.89,52.473
1992960298,1265445506,521,541,12.614,37.709
1982764924,1265445506,316,434,36.348,53.818
1982796306,1265445506,247,376,33.896,45.806
1982973830,1265445506,153,154,4.136,15.298
1982633376,1265445506,68,68,1.544,9.843
1982751707,1265445506,95,137,11.599,35.245
1982703328,1265445506,147,296,17.139,37.091
1982689279,1265445506,142,268,21.847,37.101
1992072524,1265622427,81,93,31.806,61.173
1982661617,1265622427,69,99,29.061,48.959
1982621603,1265628226,33,55,26.8,25.666
1982661617,1265720031,44,89,12.831,33.273
1992797658,1265720031,21,56,10.089,33.939
1982614814,1275689374,22,80,0.825,5.391
1992960298,1275689374,60,65,41.292,55.262
1992790091,1275942013,53,68,46.25,64.329
1992985949,1275942013,71,101,36.069,59.548
1992803498,1285803585,75,95,0.0,0.0
1982656609,1295044097,78,121,31.314,36.943
1982836672,1295130938,213,316,11.171,24.269
1992770929,1295130938,152,350,0.971,6.765
1982920252,1295144046,321,1003,0.036,0.891
1982829297,1295736908,144,264,21.345,33.952
1992950166,1295780476,268,302,20.791,51.88
1992805220,1295780476,42,57,47.0,65.06
1982672507,1295785699,207,271,36.926,55.07
1992064935,1295805794,110,124,25.234,55.045
1982672507,1306016274,43,56,22.518,24.693
1992064935,1306297916,169,227,21.956,36.472
1992960298,1306889597,200,204,30.676,57.99
1992064935,1306889597,269,334,3.356,20.87
1992750442,1316043524,257,272,23.445,49.533
1992803498,1316043524,41,52,23.442,54.278
1992797658,1316043524,209,387,29.261,52.841
1982900437,1316043524,270,287,7.296,27.905
1982661617,1316043524,365,718,18.139,38.214
1982642716,1316043524,101,130,32.731,52.063
1982829297,1316043813,58,131,16.855,25.606
1992770929,1316367964,54,71,39.197,61.112
1992805220,1316367964,40,83,21.108,44.906
1982829297,1316983810,136,488,1.25,8.617
1982829297,1326130642,36,85,24.424,38.15
1982874582,1326130642,46,67,35.343,51.834
1982672507,1326130642,39,56,33.911,43.385
1982656609,1326130642,183,235,28.349,48.188
1982672507,1326187980,175,685,0.896,9.933
1982829297,1336104280,85,105,31.343,38.118
1982751772,1336119627,84,92,2.924,10.324
1982799946,1336119627,153,154,0.903,0.869
1992950166,1336154202,53,60,43.3,46.404
1982672507,1356348684,35,58,37.983,49.841
1982661617,1356453179,28,241,0.0,0.0
1982703328,1356561856,36,76,31.553,34.818
1982724076,1356561856,133,472,2.481,18.922
1992797658,1366532863,18,51,3.431,12.437
1982661617,1366532863,27,157,0.987,9.657
1982689279,1366872053,41,65,24.677,27.39
1982703328,1366872053,75,135,25.267,43.28
1982751707,1366872053,54,68,22.191,40.392
1992961841,1366872053,76,113,4.0,24.481
1992960298,1366872053,231,244,31.582,48.332
1992805220,1366895716,21,52,15.558,32.579
1982672507,1396160768,262,333,19.838,48.75
1982751772,1396704094,53,104,13.712,46.719
1982657276,1396704094,58,139,7.54,32.29
1982656609,1396704094,43,91,9.989,30.495
1982672507,1396767430,50,81,30.099,35.093
1992876841,1396767430,81,252,0.0,0.0
1992912422,1396767430,40,87,0.0,0.0
1982999694,1396882205,47,82,29.671,32.121
1982914156,1396882205,66,66,39.545,65.046
1982922878,1396882205,262,276,3.315,7.515
1982921383,1396882205,287,291,3.753,8.295
1982909669,1396882205,111,111,3.369,6.352
1982900437,1396882205,67,71,49.676,55.324
1992092605,1396882205,42,89,21.146,30.302
1992057509,1396882205,46,50,6.32,8.651
1992040646,1396882205,55,62,1.935,4.323
1982815924,1396882205,193,197,5.827,13.177
1982797916,1396882205,344,358,3.101,23.281
1982796306,1396882205,505,1127,7.38,24.17
1982829297,1396882205,64,111,34.586,42.097
1982703328,1396882205,100,163,30.19,39.56
1982751707,1396882205,183,306,8.552,25.26
1982751772,1396882205,45,53,48.264,65.539
1982758553,1396882205,22,53,12.453,35.412
1982751863,1396882205,262,776,5.052,23.061
1982753968,1396882205,277,281,32.441,51.441
1982724076,1396882205,30,65,24.385,25.905
1982689279,1396882205,70,118,35.992,42.147
1982661617,1396882205,118,154,37.935,44.002
1982672507,1396882205,162,185,48.508,62.115
1982644886,1396882205,33,53,21.321,20.651
1992987085,1396882205,170,173,1.561,3.709
1992949465,1396882205,118,134,4.373,15.572
1992797658,1396882205,79,113,42.982,55.439
1992852792,1396882205,293,492,3.331,6.864
1992902738,1396882205,69,82,0.5,3.598
1992897300,1396882205,1292,1371,6.072,19.75
1992904049,1396882205,93,213,2.014,10.959
1992897326,1396882205,523,1148,5.549,15.291
1992892574,1396882205,35,61,15.672,24.281
1992744676,1396882205,56,80,42.025,47.225
1992790091,1396882205,74,109,34.092,42.73
1992770929,1396882205,39,67,30.313,41.577
1992700736,1396882205,406,637,0.476,6.638
1992194468,1396882205,115,116,6.095,19.416
1992734792,1396882205,63,92,12.402,32.032
1992708911,1407155997,36,109,2.028,14.181
1982943528,1407891237,191,385,0.447,4.751
1992956114,1417938846,35,61,26.082,39.795
1982661617,1417983099,48,64,46.297,61.384
1982903753,1417983099,77,78,24.295,53.549
1992030407,1417983099,50,50,48.26,60.772
1992790091,1417983099,44,52,45.365,63.932
1992703698,1417983099,463,783,0.785,8.95
1992960298,1427132125,95,96,42.625,52.366
1982774592,1427152073,57,63,0.317,2.52
1992797658,1437112950,25,107,5.29,23.683
1982661617,1437112950,31,112,6.67,10.202
1992978845,1437194263,121,291,0.0,0.0
1992770929,1437194669,77,102,30.157,38.258
1992790091,1437194669,64,78,34.615,39.575
1992750442,1437194669,239,255,27.314,55.421
1992152227,1437194669,202,235,1.204,8.014
1992703698,1437194669,250,330,35.688,50.269
1992897326,1437194669,63,79,41.709,40.345
1992803498,1437194669,49,74,4.338,17.3
1992797658,1437194669,252,515,17.035,40.226
1992805220,1437194669,59,86,35.047,40.474
1982606943,1437194669,122,235,5.847,27.498
1982614814,1437194669,161,514,0.0,0.0
1992960298,1437194669,1247,1339,27.595,52.922
1982642716,1437194669,110,164,32.738,48.988
1982644886,1437194669,89,163,23.595,36.402
1982649257,1437194669,116,242,0.165,2.571
1982657276,1437194669,130,193,42.332,54.682
1982658399,1437194669,46,58,49.19,59.756
1982661617,1437194669,484,1137,11.948,30.5
1982703328,1437194669,70,98,30.939,49.172
1982707923,1437194669,320,422,0.04,0.609
1982751772,1437194669,466,963,1.472,11.466
1982692844,1437194669,109,147,46.129,53.756
1982689279,1437194669,42,70,33.271,31.722
1982799946,1437194669,134,135,4.6,24.32
1982796306,1437194669,36,50,47.16,57.17
1982836672,1437194669,101,110,41.709,49.197
1982829297,1437194669,82,137,32.599,34.99
1982892436,1437194669,58,76,39.461,52.259
1982999694,1437194669,92,170,28.041,34.061
1982903753,1437194669,365,376,22.793,50.131
1982920252,1437194669,49,53,41.528,55.166
1982900437,1437194669,302,318,17.013,44.808
1992064935,1437194669,330,462,19.041,42.356
1992030407,1437194669,333,342,2.211,12.813
1992090500,1437194669,75,94,41.5,48.451
1992150940,1437194669,44,67,45.179,38.206
1992064935,1437223302,71,76,38.447,42.07
1992064935,1437307535,81,187,9.508,29.779
1992960298,1437429552,69,72,40.167,70.676
1982761136,1447571658,47,60,3.667,12.354
1982836672,1447571658,140,177,42.446,55.54
1992064935,1447571658,335,436,1.81,7.82
1992150940,1447571658,36,55,40.036,54.543
1992770929,1447571658,89,245,16.698,41.108
1992703698,1447571658,45,58,43.845,62.098
1992956114,1447571658,54,93,27.108,39.01
1992176408,1457323164,53,55,0.0,0.0
1982829297,1457473290,44,64,34.375,46.33
1982920252,1457640922,62,63,7.397,9.723
1992064935,1457745317,45,53,24.623,39.66
1982993572,1467460725,92,117,34.607,55.842
1982829297,1467460725,375,715,18.428,34.778
1982874582,1467460725,373,589,17.959,41.714
1982864054,1467460725,50,69,30.971,58.581
1982656609,1467460725,738,1113,35.637,58.471
1982672507,1467460725,613,863,11.015,34.439
1982751772,1467460725,60,83,25.855,57.072
1982836672,1467598870,525,925,0.328,5.38
1992770929,1467598870,431,1593,1.947,11.471
1992805220,1467598870,46,94,23.798,37.783
1992840912,1467696351,22,98,9.347,17.011
1982922266,1467717306,53,110,0.491,4.779
1992064935,1477873610,144,179,42.86,58.634
1992960298,1477873610,116,119,41.824,73.864
1982661617,1477962223,49,56,43.411,62.544
1982621603,1487093225,42,58,49.052,48.51
1992797658,1487604609,167,312,31.369,53.023
1992750442,1487604609,166,177,23.881,41.406
1992758981,1487604609,90,141,35.298,51.642
1982900437,1487604609,109,109,31.092,47.414
1982658399,1487604609,59,85,45.953,52.719
1982660437,1487604609,81,104,47.683,56.788
1982661617,1487604609,284,564,19.654,32.534
1982672507,1487604609,110,141,45.546,58.364
1982642716,1487604609,82,128,29.195,44.561
1982692844,1487604609,420,1178,0.0,0.0
1992770929,1487654927,98,145,37.152,60.417
1992805220,1487654927,40,51,47.569,56.57
1982836672,1487654927,135,170,44.324,60.095
1992064935,1487654927,160,191,17.571,34.199
1992770929,1487692166,69,369,0.93,4.911
1982836672,1487692166,82,121,16.694,30.005
1992242325,1487848800,112,120,0.0,0.0
1992892574,1497017586,56,69,48.087,53.52
1982999694,1497700231,65,94,43.181,46.445
1992149074,1497700231,329,483,0.0,0.0
1982633376,1497725873,69,69,2.29,19.021
1982689279,1497725873,60,90,37.889,45.625
1982703328,1497725873,52,60,41.233,57.022
1992960298,1497725873,250,257,23.603,56.655
1982656609,1497791420,178,194,47.299,67.805
1992708077,1497791420,139,149,6.215,32.681
1992950166,1497827364,181,255,13.059,43.824
1982661617,1497828321,42,85,31.141,41.459
1992744676,1497828321,39,62,43.403,40.454
1982621603,1497828321,63,91,41.363,41.241
1992960298,1508117722,59,61,29.049,41.251
1982986550,1518244284,63,68,0.0,0.0
1982661617,1518302983,25,51,6.608,19.124
1982661617,1518346469,60,99,24.424,36.786
1992072524,1518346469,91,111,2.441,22.278
1992892574,1518382852,169,646,7.122,20.017
1982656609,1528057791,66,73,16.863,38.379
1992840912,1528120458,25,61,13.803,30.194
1992960298,1528126901,62,64,46.328,60.447
1992744676,1528244712,428,1090,0.0,0.0
1982061776,1528281623,83,156,0.59,5.448
1992797658,1528422086,82,152,23.599,34.153
1982661617,1528422086,79,128,20.031,25.841
1992150940,1538114434,50,84,40.226,47.899
1982774592,1538114434,52,53,15.509,38.586
1982836672,1538114434,238,291,47.244,57.552
1992805220,1538114434,152,359,22.064,46.835
1992770929,1538114434,185,489,17.438,40.4
1992770929,1538149521,41,52,46.0,60.652
1992064935,1538149521,207,268,25.09,38.336
1982836672,1538153937,56,60,42.45,51.389
1982900437,1538153937,61,61,46.967,63.534
1982999694,1538153937,48,82,30.195,40.401
1992010003,1538153937,332,2196,0.0,0.0
1982644886,1538153937,55,111,28.0,41.607
1982668976,1538153937,134,171,46.848,56.612
1982661617,1538153937,72,105,42.362,59.213
1982657276,1538153937,451,970,1.232,11.821
1982658399,1538153937,36,54,31.093,31.464
1982692844,1538153937,68,99,43.253,56.799
1982621603,1538153937,115,152,45.572,49.812
1982037883,1538153937,49,225,0.169,1.858
1992985949,1538153937,41,60,35.317,49.787
1992750442,1538153937,120,136,18.265,46.036
1992758981,1538153937,293,701,0.776,10.895
1992790091,1538153937,67,101,33.713,44.921
1992770929,1538153937,48,63,36.143,50.724
1992774798,1538153937,324,328,0.085,1.188
1982649257,1538400098,85,122,15.082,40.565
1982661617,1538400098,138,188,39.324,43.39
1982707923,1538400098,204,235,35.962,55.928
1992198238,1538400668,101,168,0.0,0.0
1982723474,1538400668,54,87,0.0,0.0
1992897318,1538583042,398,406,0.0,0.0
1992703698,1548284060,40,50,49.46,47.869
1992253751,1548284060,33,50,22.56,20.642
1992790091,1548284060,60,73,44.575,39.674
1992875892,1548284060,128,165,48.321,50.913
1982826004,1548284060,64,83,15.12,29.434
1992149819,1548284060,70,91,34.681,33.957
1992030407,1548284060,68,68,25.294,45.138
1982903753,1548284060,147,149,24.953,46.984
1982668976,1548284060,1052,2018,0.149,3.568
1982657276,1548284060,96,126,47.913,55.246
1982644886,1548284060,41,58,22.379,37.003
1982703328,1548284060,42,70,31.143,35.323
1982920252,1548450513,41,65,17.785,43.195
1982906541,1548535842,57,70,0.0,0.0
1992725105,1548615552,42,187,0.0,0.0
1982689279,1558422667,287,959,0.0,0.0
1982661617,1568431062,37,76,34.526,49.752
1982673935,1568464873,82,102,44.696,55.247
1992941264,1568464873,211,220,17.7,39.513
1992708077,1568464873,872,1125,0.0,0.0
1992708911,1568464873,174,496,10.994,29.95
1992064935,1568484582,58,64,39.766,57.229
1992897318,1568484582,161,163,4.92,23.266
1992790174,1568484582,54,58,37.603,61.024
1982639191,1578521316,1423,2412,0.0,0.0
1992941264,1578576740,54,54,41.648,68.008
1982644886,1578581104,108,197,1.655,15.797
1982753968,1578581294,81,82,11.707,47.989
1982796306,1578581294,159,195,38.031,53.468
1982656609,1578591756,97,142,30.93,46.541
1982829297,1578591756,414,1272,8.419,23.124
1982829297,1578921763,408,1362,1.006,7.84
1982639191,1588656508,147,198,8.596,33.989
1992875892,1588656508,42,51,15.725,47.637
1992090500,1588944532,156,386,0.197,1.929
1982892436,1598065765,134,1034,0.0,0.0
1982829297,1598719635,37,67,11.418,20.984
1992708911,1598719635,132,203,11.557,21.249
1992897300,1598738205,65,65,33.338,29.897
1992150940,1619063542,198,453,0.256,2.504
1992090500,1619266814,242,580,0.0,0.0
1992134357,1619929247,101,105,2.657,20.261
1982644886,1619929247,67,129,35.202,49.805
1992152227,1619929247,65,68,49.118,59.555
1992960298,1619929247,280,291,39.216,64.794
1992897326,1619930153,23,113,1.991,15.127
1982751772,1629025648,139,174,13.253,38.353
1982644886,1629025648,121,263,17.224,33.875
1992030407,1629025648,358,364,2.365,4.07
1992134357,1629025648,107,110,1.382,12.881
1992960298,1629025648,682,703,23.881,52.627
1982614814,1629025648,155,189,2.328,3.733
1992875892,1629025648,188,215,34.149,64.668
1992152227,1629025648,211,219,4.708,5.141
1992705081,1629025648,76,78,2.308,3.869
1992703698,1629025648,161,205,30.083,55.378
1992072524,1629325790,92,114,0.0,0.0
1982903753,1629439971,66,66,2.97,24.126
1992064935,1629475124,275,566,1.777,17.092
1992960298,1629475124,55,61,27.754,64.249
1992035109,1639102650,16,73,0.0,0.0
1982906541,1639546187,75,139,0.0,0.0
1992064935,1639594716,56,58,16.241,28.243
1982930301,1649223348,178,262,0.798,4.589
1992960298,1649223348,64,65,35.308,49.083
1982661617,1649510918,51,61,36.049,58.038
1982672507,1649596156,42,51,44.941,67.639
1982657276,1659340636,113,118,6.712,35.209
1992758981,1659340636,96,107,2.561,17.911
1992774798,1659340636,630,638,0.0,0.0
1992840912,1659623684,39,111,6.631,8.131
1992941264,1659709178,105,110,19.973,49.193
1982724076,1669567897,118,334,11.749,33.794
1982703328,1669567897,49,134,16.104,28.525
1992790091,1679560023,502,1273,0.852,8.62
1992985949,1679560023,325,879,0.98,8.74
1992792576,1679560023,37,53,32.057,46.872
1982660437,1679581433,37,53,44.245,50.935
1992792576,1679835623,151,455,0.077,0.962
1992840912,1679835623,22,178,6.775,6.633
1982672507,1699177956,76,90,27.956,42.034
1992708911,1699713164,186,338,21.219,45.872
1982829297,1699720565,21,73,2.055,13.638
1992090500,1699782722,245,310,12.258,28.731
1982764924,1699977348,41,64,36.219,50.172
1982920252,1700878360,62,122,14.246,42.693
1992030407,1700878360,55,56,26.339,44.961
1992064935,1700878360,68,90,22.522,36.294
1982836672,1700878360,47,61,41.934,42.728
1982829297,1700878360,43,93,31.613,47.317
1982703328,1700878360,24,51,28.392,44.227
1982639191,1700878360,44,55,47.491,51.603
1982644886,1700878360,18,56,16.643,28.026
1982660437,1700878360,40,54,47.944,60.695
1982661617,1700878360,798,2740,0.323,3.946
1982672507,1700878360,116,157,31.242,45.055
1992897326,1700878360,84,113,27.788,48.278
1992797658,1700878360,383,1349,1.064,9.294
1992805220,1700878360,27,56,25.911,34.356
1982614814,1700878360,32,78,2.808,8.393
1992950166,1700878360,60,79,30.494,59.839
1992960298,1700878360,231,251,39.996,64.091
1992985949,1700878360,31,95,9.989,21.369
1992744676,1700878360,51,95,43.653,46.882
1992750442,1700878360,48,51,26.529,50.461
1992770929,1700878360,32,61,34.213,49.585
1992790174,1700878360,32,58,42.603,42.528
1992790091,1700878360,54,115,16.817,48.017
1992703698,1700878360,56,78,17.474,29.185
1992152227,1700878360,61,68,11.662,35.16
1982920252,1720032345,302,477,3.398,20.182
1982661617,1720176530,35,81,11.383,13.054
1992892574,1730310228,47,134,0.269,3.11
1992852792,1740319847,52,210,2.557,22.386
1992897326,1740319847,54,327,2.569,17.339
1982903753,1760464036,69,69,2.841,23.596
1982642716,1770620759,74,97,41.0,41.58
1982829297,1770625204,73,103,41.388,46.384
1982689279,1770667289,48,55,24.364,35.158
1982751772,1770667289,73,82,39.805,58.232
1982661617,1770667289,122,146,47.658,54.352
1982658399,1770667289,80,108,39.648,66.198
1982649257,1770667289,59,66,22.955,59.694
1982642716,1770667289,72,86,39.826,48.549
1982644886,1770667289,81,119,7.571,24.978
1992840813,1770667289,46,54,43.5,59.865
1992960298,1770667289,1301,1344,10.688,37.383
1992703698,1770667289,78,86,38.337,55.844
1992805220,1780738302,285,1095,0.0,0.0
1982903753,1780778969,307,316,9.994,29.796
1982900437,1780778969,169,174,6.276,29.989
1982657276,1780778969,187,261,20.18,48.305
1982644886,1780778969,24,57,27.263,46.688
1982751772,1780778969,61,64,36.656,60.565
1982606943,1780778969,75,105,5.305,17.598
1992960298,1780778969,640,653,26.986,59.252
1992045249,1780924456,227,317,0.356,6.347
1982656609,1790108934,73,104,44.385,56.642
1982829297,1790108934,113,167,9.862,31.808
1982661617,1790760767,31,51,31.431,58.291
1982672507,1790782027,48,180,3.111,19.374
1982836672,1801875596,72,97,20.216,25.984
1992064935,1801875596,79,91,23.538,35.13
1992770929,1801875596,43,93,12.581,17.253
1992956114,1801875596,20,66,16.576,17.63
1992805220,1801875596,17,57,13.263,20.142
1982621603,1811955917,74,121,36.967,47.757
1992960298,1811955917,257,268,39.966,55.525
1992985949,1811955917,29,57,23.351,36.616
1992950166,1811955917,42,51,49.725,54.646
1992797658,1811955917,59,102,43.48,61.153
1992750442,1811955917,77,80,49.538,64.98
1992744676,1811955917,28,58,30.828,32.915
1992790174,1811955917,98,134,45.59,51.36
1992790091,1811955917,35,55,38.818,50.706
1982703328,1811955917,353,1555,0.05,0.665
1982751863,1811955917,50,88,12.682,24.533
1982692844,1811955917,51,80,32.85,44.802
1982661617,1811955917,115,207,29.029,43.338
1982672507,1811955917,116,148,39.338,57.237
1982642716,1811955917,164,474,6.829,15.578
1982644886,1811955917,24,51,29.412,46.083
1982903753,1811955917,106,111,36.802,44.29
1982999694,1811955917,43,80,37.85,48.311
1992064935,1811955917,77,83,37.0,53.814
1992091995,1811955917,188,411,0.041,0.617
1982764924,1811955917,33,72,32.111,48.891
1982874582,1811955917,34,78,21.141,35.217
1992960298,1811988777,126,126,48.921,74.947
1992892574,1811988777,46,55,44.109,76.746
1992897300,1811988777,129,132,22.341,37.686
1992897326,1811988777,51,55,49.018,59.081
1982661617,1811988777,43,56,36.875,66.313
1992064935,1811988777,63,67,36.224,62.951
1982920252,1811988777,93,103,23.777,53.923
1992770929,1821426347,68,92,46.793,63.263
1982661617,1831236652,56,60,31.183,52.096
1992750442,1831236652,113,114,9.518,32.438
1982920252,1831336676,45,56,22.929,43.766
1982874582,1831374743,479,1260,0.335,5.632
1992960298,1841428661,172,177,36.034,67.171
1982796306,1841428661,85,101,49.525,54.818
1982703328,1841428661,45,57,36.175,58.725
1982689279,1841428661,43,53,34.528,45.456
1992875892,1841462884,543,933,0.0,0.0
1982836672,1841471216,49,56,43.964,51.602
1982829297,1851358204,43,187,8.749,22.344
1992892574,1851358204,107,430,13.374,18.362
1992708911,1851358204,52,126,15.698,26.915
1992770929,1861433633,59,80,41.013,51.433
1992703698,1861433633,53,66,40.045,59.732
1992956114,1861433633,57,95,24.2,33.33
1982836672,1861433633,88,101,47.911,50.951
1992064935,1861433633,289,436,15.319,33.28
1992064935,1861471559,56,68,36.015,46.137
1982077459,1861478489,170,173,29.254,62.361
1992985949,1861478489,178,296,22.649,46.893
1992941264,1861478489,174,180,48.183,62.764
1992950166,1861478489,275,377,26.212,54.127
1992897326,1861478489,60,76,48.224,59.957
1992892574,1861478489,47,53,39.774,57.553
1992792576,1861478489,83,125,23.504,44.722
1992840813,1861478489,140,258,15.593,43.902
1992805220,1861478489,141,227,39.339,57.973
1992708911,1861478489,199,272,45.647,58.987
1992703698,1861478489,80,87,42.184,56.288
1992725105,1861478489,44,68,40.279,54.648
1992744676,1861478489,152,212,47.892,54.683
1992758981,1861478489,61,74,33.622,53.262
1992790091,1861478489,199,272,29.904,47.154
1992770929,1861478489,161,235,38.566,56.083
1982703328,1861478489,135,229,24.07,44.713
1982724076,1861478489,102,208,22.971,46.241
1982660437,1861478489,239,338,26.645,50.317
1982661617,1861478489,110,135,33.837,58.212
1982668976,1861478489,403,484,44.574,64.886
1982920252,1861478489,252,397,19.111,42.066
1982930301,1861478489,102,133,18.278,38.724
1982943528,1861478489,77,111,18.036,41.432
1982999694,1861478489,219,338,19.411,37.874
1992070452,1861478489,82,102,32.588,57.339
1992090500,1861478489,77,91,44.352,52.834
1992150940,1861478489,74,96,48.156,47.036
1992149819,1861478489,162,212,27.259,48.599
1982656609,1861479545,713,1253,29.095,54.378
1982751772,1861479545,56,78,25.859,56.566
1982993572,1861479545,97,148,27.797,52.179
1982874582,1861479545,492,1136,0.215,4.082
1982829297,1861479545,237,423,28.078,41.32
1992960298,1861757429,49,50,45.06,56.681
1992941264,1871530832,293,313,1.642,8.616
1992708911,1871530832,107,139,43.835,55.348
1992840912,1871574129,16,55,8.873,23.178
1982796306,1871575043,57,61,46.148,45.241
1992064935,1871622779,327,686,0.542,5.611
1982672507,1871794222,40,51,41.216,68.674
1982644886,1891009510,43,139,14.568,19.518
1992030407,1891995163,88,89,22.753,55.433
1982903753,1891995163,557,572,0.703,11.086
1982799946,1891995163,62,62,5.694,29.138
1992705081,1891995163,58,59,7.78,31.733
1992152227,1891995163,50,52,37.0,67.741
1992960298,1891995163,225,227,48.806,69.107
1992840912,1902294549,17,80,7.263,7.275
1992960298,1902804271,223,233,8.262,33.327
1982829297,1912953381,107,126,34.373,42.33
1992030407,1912953381,359,368,0.0,0.0
1982751772,1912953381,82,103,19.243,49.065
1982656609,1912953381,374,432,36.683,65.542
1992703698,1912953381,57,60,46.533,74.642
1992152227,1912953381,172,202,2.05,9.639
1982614814,1912953381,114,310,3.142,17.845
1992960298,1912953381,312,375,26.701,58.516
1992750442,1912959867,445,512,0.0,0.0
1992797658,1912959867,96,124,42.984,68.672
1982661617,1912959867,163,239,21.255,39.744
1982829297,1922057181,136,252,28.528,39.129
1982656609,1922057181,1112,2493,0.806,9.1
1992892574,1922331842,179,1373,1.215,5.828
1992064935,1932112620,68,157,10.561,32.1
1992797658,1932132412,89,549,2.268,9.635
1982661617,1932132412,89,609,13.777,13.979
